,0,1,2,3,4,5,6,7
555,Cindy,5.0,Polynésie française,Passable,La literie est agréable,"La chambre etait sale, la salle de bain délabrée :-(",Décembre 2019,Commentaire envoyé le 19 janvier 2020
556,Romain,2.0,France,médiocre,la situation géographique proche du parc disney,piscine fermee sans en avoir était informer pas de place sur le parking on nous a envoyez à 2 autre hôtel pas de place non plus résultat 2h30 de perdu,Janvier 2020,Commentaire envoyé le 17 janvier 2020
557,Lucie,6.0,France,Agréable,La situation géographique par rapport au parc,La propreté de la chambre laissee a désiré il y restait des shampoings entamés des anciens occupants et des ballons de baudruche sous le lit....dommage pour un hôtel disney...,Décembre 2019,Commentaire envoyé le 15 janvier 2020
558,M,6.2,France,Déçus: si nous avions choisi cet hôtel à Disney c’était notamment pour la piscine qui devait être ouverte mais qui était,La proximité du parc La propreté,Le manque d’équipement  La piscine fermée,Janvier 2020,Commentaire envoyé le 14 janvier 2020
559,Anonyme,7.0,France,ça va quand même,la cuisine excellente,le prix trop élevé pour les prestations,Mai 2022,Commentaire envoyé le 10 mai 2022
560,Anonyme,7.0,France,Bien,"le personnel très aimable , le décors avec un soucis sur détail très bien ! , le bar de la réception, le service de bagage qui était efficace et très rapide  !","un problème au niveau d’une prise électrique qui ne fonctionne pas (surtout que la lampe à côté de cette prise était débranché, donc le personnel était informer de ce problème !), pas de café gratuit dans les lodges, et impossibilité d’avoir accès à des bouteilles d’eau la nuit proche des chambres",Mars 2022,Commentaire envoyé le 15 mars 2022
561,Anonyme,8.0,France,Très bien,Le silence et proximité du parc,Une chambre a l'étage sans ascenseur pour personnes handicapées,Février 2022,Commentaire envoyé le 14 février 2022
562,Anonyme,8.0,France,bien mais trop cher,"il est situé près du parc, on peut y aller à pieds.",l’emplacement de la chambre trop près de l’ascenseur alors que j’avais demandé une chambre au calme et la bouche d’aération était trop bruyante. le prix des petits déjeuner est vraiment très cher.,Janvier 2022,Commentaire envoyé le 14 février 2022
563,Anonyme,8.0,France,bien passer,proche de tout,très vieux. chambre à revoir,Février 2022,Commentaire envoyé le 8 février 2022
564,Anonyme,8.0,France,Très bien,La chambre était propre et confortable.,"Le prix du petit déjeuner, beaucoup trop cher.",Février 2020,Commentaire envoyé le 26 février 2020
565,Anonyme,8.0,Belgique,Très bien,Petit déjeuner excellent Situation géographique top,L'état des chambre semble se faire un peu vieillotte,Février 2020,Commentaire envoyé le 13 février 2020
566,Anonyme,7.0,France,Bien,La piscine avec serviette de pret La propreté  des vestiaires  Boisson chaudes offertes,Ascenseur en panne Chambre loin de tout ... impossible  de rentrer par les portes au milieu du bâtiment  du cou il fallait faire a chaque  fois lz tour par l accueil Pas tres pratique,Février 2020,Commentaire envoyé le 7 février 2020
567,Anonyme,9.2,France,Fabuleux,L’accueil était vraiment bien le cadre de l’hôtel magnifique sur le buffet rien à dire au top,Il manquait le coin sauna,Janvier 2020,Commentaire envoyé le 23 janvier 2020
568,Anonyme,8.0,France,Mitigée,Le personnel hormis la photographe lors du passage de Minnie. La propreté et le confort,La piscine était très froide donc moi et mes enfants n'avons pas pu profiter de cet prestation. j'avais d'ailleurs choisit cet hotel pour la piscine mais bon ....,Janvier 2020,Commentaire envoyé le 20 janvier 2020
569,Anonyme,10.0,Belgique,magique,tout,,Décembre 2022,Commentaire envoyé le 28 décembre 2022
570,Anonyme,6.0,Belgique,bien mais pas exceptionnel,décoration de la réception et les extérieurs très bien aménagés,1 seule prise dans la chambre. Chambre démodée et très ancienne. A rénover en urgence  Déjeuner cher,Octobre 2022,Commentaire envoyé le 29 octobre 2022
571,Anonyme,10.0,,Merveilleux moment pour continuer à illuminer les yeux de mes enfants,la qualité des chambres l accueil,la faible nombre des ascenseurs pour accéder aux étages,Mai 2022,Commentaire envoyé le 15 mai 2022
572,Anonyme,10.0,France,super,le calme la forêt,,Mars 2022,Commentaire envoyé le 15 mars 2022
573,Anonyme,6.0,France,Agréable,"emplacement, confort de la literie, jolie vue","très longue attente pour récupérer les clés, pas de prise dans les chambres",Mars 2022,Commentaire envoyé le 12 mars 2022
574,Anonyme,10.0,Belgique,magnifique hôtel pour un séjour Disney,proximité des parcs Disney et l’ambiance de l’hôtel.,,Janvier 2022,Commentaire envoyé le 5 mars 2022
575,Anonyme,5.0,France,belle établissement qui a besoin d’une bonne rénovation et d’une meilleure literie,la proximité au parc disney. la gentillesse du personnel. la propreté,les matelas ne sont pas du tout confortable. le prix du petit déjeuner,Février 2022,Commentaire envoyé le 28 février 2022
576,Anonyme,3.0,France,déçu,,la chambre n’était pas propre nous avons trouvé des chips sous le lits. Nous avions pas de chasse d eau entendre dés enfant ou adulte nous courire sur la tête et bruit quand nous prenions notre douche et pas de pression d eau,Février 2022,Commentaire envoyé le 27 février 2022
577,Anonyme,10.0,France,super,propreté,rien,Février 2022,Commentaire envoyé le 16 février 2022
578,Anonyme,6.0,France,Plutôt déçue,La « proximité » avec le parc et encore il faut marcher environ 10min... Sinon pas grand chose !,"Très vieil hôtel, vieux mobilier et vieux équipements, la piscine et le centre de fitness étaient fermés (nous n’avons pas eu de ristourne)  Il n’y avait qu’une seule et unique prise de courant fonctionnelle dans toute la chambre (salle de bain compris) c’est inadmissible... réveillés à 9h30 par le personnel de ménage alors que nous avions jusqu’à 11h pour quitter la chambre",Février 2022,Commentaire envoyé le 8 février 2022
579,Anonyme,10.0,France,c’était merveilleux,génial,,Décembre 2021,Commentaire envoyé le 4 décembre 2021
580,Anonyme,2.5,France,Médiocre,Nous n’avons pas pu aller à Disney tout est fermé  Je ne suis pas arrivée à vous joindre et disney non plus  Il faut revoir pour bénéficier de ce séjour à une autre date  Merci,,Mars 2020,Commentaire envoyé le 15 mars 2020
581,Anonyme,5.0,France,Passable,Propreté,Pas de lit bébé alors qu’il était demandé. Personnel peu aimable au chek in,Février 2020,Commentaire envoyé le 9 février 2020
582,Anonyme,10.0,France,Séjour parfait,Équipe souriante et aimable  Bon agencement  Accueil très aimable  La vu de la chambre était superbe,Conciergerie un peu mal indiqué  Navette trop rempli  Piscine un peu petite pour un hôtel si grand,Février 2020,Commentaire envoyé le 3 février 2020
583,Marjolein,9.0,Pays-Bas,,The staff was excellent. The room was clean.,"there is only 1 power outlet by the kettle, which is a problem when you need to use a cpap for sleeping. We’ve stayed in clublevel rooms at different Disney properties. This one comes with a lot less services. (no valet parking, no bell boy who took our bags in, etc. etc.)",Janvier 2023,Commentaire envoyé le 10 janvier 2023
584,Ashling,8.0,Irlande,,"it was so handy to be able to just pop back to the hotel during the day, the swimming pool was a godsend. The kids loved the slide and they had 3/4 lifeguards floating around aswell.  The staff were all so helpful and friendly.  The bar is really cosy.  They have a kids area in reception and during the day there was a staff member colouring with the kids and chatting to them, my daughter loved it.","Needs some updating, the lifts had a mind of their own.",Janvier 2023,Commentaire envoyé le 5 janvier 2023
585,Thabit,8.0,France,,Location of the lodge,1. Furnitures were old 2.No value for money. More expensive than it was supposed to be,Janvier 2023,Commentaire envoyé le 1 janvier 2023
586,Michelle,8.0,États-Unis,,"Overall I think this Hotel was great for the area in which it was located. Easy walking distance to the other hotels, Disney Village, and both parks. I liked the all-you-can-eat buffet and the luggage hold area. The staff was wonderful, especially at the restaurant. I loved the theming throughout the hotel it felt like a true cabin feels and was gorgeous and decorated for the Christmas season.","My only complaint would be that the hotel does need some updating room-wise. The beds were very hard to sleep in for me, though my husband liked the very firm bed. The amenities are lacking, and there were limited plugs to use for charging phones for multiple people. The room temperature was very hot and only being able to open one window of the five available in the room was unfortunate.",Décembre 2022,Commentaire envoyé le 27 décembre 2022
587,Guan,8.0,Singapour,,Close proximity to Disneyland and Premier Outlet - The Village.,Abit old and short of electrical sockets for hp charging.,Décembre 2022,Commentaire envoyé le 18 décembre 2022
588,Patricia,8.0,Suisse,,"-Great location.  -Comfortable bed. -Nice character meeting (special outfits) with professional photographer. Great photos, thanks! -Consierge was nice and friendly.","-Receptionist not very welcoming.  -In other hotels you get a disney badge for the kids, which is a nice touch, not here or not this time...(maybe it depends on the consierge?)",Décembre 2022,Commentaire envoyé le 11 décembre 2022
589,Terry,8.0,Royaume-Uni,,,the rooms were very basic..need doing up but apart from that 10/10,Novembre 2022,Commentaire envoyé le 3 décembre 2022
590,Zoran,9.0,Croatie,,Probably the best option in DLP with cost/benefit in mind.,"Rooms are a bit worn out, but they are clean.",Novembre 2022,Commentaire envoyé le 2 décembre 2022
591,Vanessa,8.0,Italie,,"the location was great, we were able to walk to downtown Disney and Disneyland  the trials around the hotel was fun for the kids  pool  they X-ray the bags before entering the building for safety  breakfast was okay, it was buffet style, a little pricy but a decent variety",the property could definitely use some remodeling. the furniture is outdated. the rooms look outdated. hallways have a musty smell. carpet in the room had visible stains. grout in bathroom was dirty around the tub. low water pressure when using shower head.,Novembre 2022,Commentaire envoyé le 27 novembre 2022
592,Graham,7.0,États-Unis,,"it’s a beautiful sprawling area, and it’s so close to the parks and Disney Village!","It’s very outdated feeling… the rooms just feel kind of… stale… Also, there were only TWO outlets in the entire room? One was convenient over in the corner by the tv, but it turned out it was connected to all of the lights… So if you wanted to charge your phone while sleeping, you’d have to have the lights on… So your only REAL option, was the outlet by the door to the room…? So yay, charging your phone by the door with them laying on the ground! Also, the resort is sprawling and our room wasn’t in the main building, so we had to walk outside to get to our room, which is fine, but what wasn’t fine, was how every time we wanted to go into the main building they made us go through security? I just want to grab a bottle of water from the store (since there aren’t vending machines), and I need to go through security?? Odd… Also, they could really benefit from a quick service restaurant… I’m a Disney World person typically, and I’m used to having a great deal of food options at the resorts, but here, there were two table service restaurants, but also they booked up quickly, and after a long day in the parks, I didn’t really want a full table service meal, and there’s the bar, which has some snacks, but that bar was PACKED every night… we never got to go there because what looked like it would be a chill spot, was a crazy spot we wanted to avoid after the long day… so Disney is just losing out on money, because I would’ve loved to have given them money on a sandwich or something I could bring back to the room or something, but there was nothing like that. Lastly, as Disney, you’d think their tv channel options would be better… I know that I was in Europe, but this is Disney… they could’ve had some options in English, or maybe, you know, an on demand option? You know, like how they have on the cruise line? Or maybe, I don’t know, a sample version of Disney+? Please, continue to force me to watch Disney intellectual properties after I spent the whole day in a Disney park.",Novembre 2022,Commentaire envoyé le 25 novembre 2022
