,0,1,2,3,4,5,6,7
947,Felipe,6.0,Espagne,,La piscina. El desayuno está bien y está a unos 15 minutos andando de los parques,Se ve muy antiguo. Habitaciones pequeñas para cuatro personas. Está muy masificado.,Février 2022,Commentaire envoyé le 21 avril 2022
948,Darya,7.0,Ukraine,,"быстро поселили, расположение близко к парку !","очень плохая уборка, прям ужасная! оставлена грязная посуда, пустые бутылки от воды, грязный пол, плохо застелена кровать. очень сильная слышимость, шум из соседних номеров",Avril 2022,Commentaire envoyé le 8 avril 2022
949,Jasmina,8.0,Autriche,,Nähe zum Park und zum Disney Village!,Zimmer schon etwas abgewohnt.,Mars 2022,Commentaire envoyé le 8 avril 2022
950,Agnes,8.0,Pays-Bas,,"het ontbijtbuffet, de bussen","de douche, de prijs voor het ontbijtbuffet",Mars 2022,Commentaire envoyé le 31 mars 2022
951,Steven,8.0,Belgique,,Prachtig hotel. Ondanks dat we erg laat kwamen ontbijten kwamen we niets te kort. Niets werd weggehaald voor de laatste gast uit het restaurant was.,Erg prijzig,Mars 2022,Commentaire envoyé le 26 mars 2022
952,Aguirre,8.0,Espagne,,es precioso y tiene buena ubicación,,Mars 2022,Commentaire envoyé le 16 mars 2022
953,Ben,8.0,Pays-Bas,,Goed veel lekkere dingen,?,Mars 2022,Commentaire envoyé le 13 mars 2022
954,Carlos,8.0,Espagne,,La cercanía al parque,Precios desorbitados,Mars 2022,Commentaire envoyé le 10 mars 2022
955,Viviana,8.0,Italie,,"Struttura immensa,bellissima esternamente e internamente.",Andrebbe fatta qualche riparazione e creata qualche zona più moderna.  La tristezza del personale delle pulizie.,Mars 2022,Commentaire envoyé le 10 mars 2022
956,Jo,8.0,Belgique,,Mooie inrichting. Lekker en gevarieerd eten. Vriendelijk  personeel. Vroeg kunnen inchecken.,Niks.,Mars 2022,Commentaire envoyé le 7 mars 2022
957,Saskia,8.0,Pays-Bas,,Op loopafstand van Disneyland Parijs,Ik vind de prijs van het ontbijt in het hotel vrij kostbaar.,Mars 2022,Commentaire envoyé le 6 mars 2022
958,Camila,7.0,Brésil,,,Por ser um hotel da Disney deixou a desejar. O vaso do banheiro cheirava mal.,Janvier 2022,Commentaire envoyé le 20 février 2022
959,Salwa,8.0,Émirats arabes unis,,,نظافة المكان,Janvier 2022,Commentaire envoyé le 18 février 2022
960,Daniela,6.0,Allemagne,,"tolle Lage, nur ca. 15 Minuten zu Fuß bis zum Eingang der Parks, großer Parkplatz","Es ist wirklich eine Massenabfertigung, leider war das Zimmer nicht sehr sauber, der Tischmülleimer noch von diversen Vormietern überfüllt und teilweise schon schimmelig. Die Heizung brummt sehr laut und lässt sich nicht abschalten.",Janvier 2022,Commentaire envoyé le 30 janvier 2022
961,Chantal,6.0,Belgique,,Goed gelegen en leuke tijd gehad,Personeel aan de conciërge was absoluut niet vriendelijk. Aan de bagage daarentegen enorm behulpzaam.,Décembre 2021,Commentaire envoyé le 24 janvier 2022
962,Luciane,8.0,Brésil,,a arrumação do quarto,do chuveiro era estilo chuveirinho e o nosso não ficava preso ficava descendo muito ruim para tomar banho,Janvier 2022,Commentaire envoyé le 22 janvier 2022
963,Evert,7.0,Belgique,,het concept is tot in het detail uitgewerkt,"kamers zijn verouderd en tonen mankementen die snel verholpen kunnen zijn (bad lekte, douchekop zakte continue naar beneden) constant licht in de kamer van buiten uit.",Janvier 2022,Commentaire envoyé le 13 janvier 2022
964,Eva,7.0,Espagne,,"Un poco lejos del parque para niños pequeños, para adultos es genial",Poco personal habla español,Décembre 2021,Commentaire envoyé le 11 janvier 2022
965,Schuitema,8.0,Pays-Bas,,,Drukte bij het ontbijt en avondeten,Novembre 2021,Commentaire envoyé le 19 décembre 2021
966,Carmen,6.0,Allemagne,,,Das Restaurant ist sehr unpersönlich,Septembre 2021,Commentaire envoyé le 18 décembre 2021
967,Angelo,7.0,Belgique,,Zeer comfortabel bed.,"Properheid van de kamer had enkele verbeterpunten. De douche/bad liep quasi niet door, op het bedlinnen waren vlekken. Er stond een halve fles water in de kamer, die dus reeds door anderen is gebruikt.",Décembre 2021,Commentaire envoyé le 15 décembre 2021
968,Isabel,6.0,Portugal,,localização e simpatia do pessoal,Muito confuso .Pouca qualidade na limpeza e mobiliário um pouco envelhecido e falta de qualidade nas pequenas comodidades para o nivel do hotel,Décembre 2021,Commentaire envoyé le 11 décembre 2021
969,Beatriz,8.0,Portugal,,"A proximidade da Disney, que era o objetivo.","Achei um pouco caro, pois para 4* deixou um pouco a desejar, e o facto da piscina estar encerrada para manutenção e não nos ter sido informado.",Décembre 2021,Commentaire envoyé le 3 décembre 2021
970,Franciscus,8.0,Belgique,,Ligging dicht bij het park,Meer characters in het hotel,Novembre 2021,Commentaire envoyé le 2 décembre 2021
971,Mihaela,6.0,Roumanie,,Locatia foarte buna,"Cozi interminabile peste tot, la receptie, la bagaje, la intrarea la masa! Un hotel de stat la coada! Am ajuns dimineata la ora 11, am stat la coada, am facut check-in fara acordarea de camera, domnul de la receptie ne-a dat cartele de acces in camera cu mentiunea ca pana la ora 15 vom primi nr de camera pe SMS. Nu am primit. Ne-am intors din parc la ora 19, era o coada interminabila la receptie. Am intrebat la ghiseul Informatii daca poata sa imi spuna numarul de camera. M-a trimis sa stau din nou la coada la Receptie. Pentru cina am facut rezervare la ora 21,30. Nu am putut intra, am asteptat inca o ora la doua cozi, una pentru verificarea certificatului verde ( desi mai fusesem odata verificati la intrarea in hotel! ) si inca o coada pentru a comanda si plati bauturile care nu intrau in pretul mesei. Apoi inca o coada de stat in picioare la usa restaurantului, ca sa se pregateasca o masa! A fost ciudat!",Novembre 2021,Commentaire envoyé le 2 décembre 2021
972,Charlotte,7.0,Belgique,,badkamer: meer dan genoeg handdoeken  personeel: was heel vriendelijk en vlot in bediening,badkamer: was niet proper haar van de vorige gasten duidelijk aanwezig,Novembre 2021,Commentaire envoyé le 26 novembre 2021
973,Victoria,8.0,Allemagne,,"Die Ausstattung, die Liebe zum Detail, die Flexibilität der Mitarbeiter und Hilfe bei Fragen,  das man die Koffer dort lassen konnte obwohl bereits ausgechecked hat","Der Pool war kalt und die Sauberkeit der Böden,  Organisation des Verkaufes von Badebekleidung, das es kompliziert war Nachbuchung von Speisen zu organisieren. Überteuert  Schlechte Organisation beim check in, und es waren nicht viele Gäste vor Ort. Zu wenig Personal in dem Zeitraum",Novembre 2021,Commentaire envoyé le 25 novembre 2021
974,Tanja,8.0,Allemagne,,Die Weitläufigkeit des Hotels war sehr einladend und das Disneyland ist gut fußläufig erreichbar.,"Es gab für die hohe Gästeanzahl des Hotels 2 Restaurants. Vor einem Restaurant standen die Leute Stunden Schlange, das Restaurant war brechend voll. Vermutlich betraf das die AIl-In-Gäste. Wir waren in dem weniger frequentierten Restaurant, um überhaupt etwas essen zu können. Jedoch musste man  tatsächlich am Eingang bezahlen. D. h., wir Gäste mussten dort schnell unser Pauschal-Menü und die geschätzte Anzahl an Getränken auswählen und nur in cash zahlen. Dann wurden wir zum Tisch geleitet, die Speisekarte wurde uns in die Hand gedrückt und los gings. Wir hatten uns noch nicht mal den Menü-Überblick verschafft, da wurden wir schon nach unserer Auswahl gefragt. Stress pur!!! Dennoch war das Essen gut. Der Preis allerdings etwas zu hoch.",Octobre 2021,Commentaire envoyé le 16 novembre 2021
975,Patrick,8.0,Allemagne,,Nähe und Anbindung zum Disneyland.,"Zimmer: Aussicht zum Hinterhof, unterirdisch.",Novembre 2021,Commentaire envoyé le 11 novembre 2021
976,Florentia,6.0,Grèce,,Η τοποθεσία ήταν πολύ καλή ως εξαιρετική. Κοντά στο πάρκο μέσα στο χωριό και το κτήριο παραμυθένιο! Το δωματιο ήταν όμορφο και οι φωτογραφίες ανταποκρίνονται στην πραγματικότητα. Τα κρεβάτια ήταν άνετα και τα κλινοσκεπάσματα ευχάριστα.,Το πρωινό δεν ήταν στην τιμή και ήταν ακριβό(όπως και η διαμονή!). Ζητήσαμε δωμάτιο με θεα στη λίμνη και πήραμε δωμάτιο με θεα στον κήπο.  Ζητήσαμε early check in και πήραμε απάντηση στις 16:15. Η καμαριέρα ξέχασε το καθαριστικο της πανί στο πάτωμα δίπλα στο κρεββάτι του παιδιού. Η καμαριέρα άνοιξε την πόρτα χωρίς να χτυπήσει το πρωί και μπήκε μέσα.  Το πρωί ξυπνήσαμε στις 06:00 από το ξυπνητήρι του γείτονα. Όταν διαμαρτυρήθηκα στη ρεσεψιόν και ζήτησα να μιλήσω με κάποιον υπεύθυνο μου είπε πως πρέπει να απευθυνθώ μόνο στην booking διότι το site ευθύνεται για το δωμάτιο και την τιμή που το έκλεισα (χωρίς πρωινό).  Το αίτημα για τα γενέθλια του παιδιού μου έπεσε στο κενό. Όταν απευθύνθηκα στο concierge για το που να κάνω τα γενέθλια του παιδιού μου μου πρότεινε ένα εστιατόριο που ήταν σε άλλο πάρκο στο οποίο ούτε καν είχα εισητηριο.  Νομίζω πως δεν μπορούν να διαχειριστούν τόσο κόσμο. Θα πρέπει να έχουν προτάσεις για τους πελάτες και να είναι πιο συγκαταβατικοί.  Ισως να ήταν καλύτερα αν το είχαμε οργανώσει μέσω τουριστιστικου γραφείου.,Novembre 2021,Commentaire envoyé le 11 novembre 2021
977,Lucia,6.0,Allemagne,,"Das hotel ist in der nähe vom park,von aussen ein traum.Schön war es auch das man eine stunde vorher den park besuchten durften und das Disney Figuren Abends im Hotel waren.",Zimmer sehr alt. Renovierungsbedürftig!!!,Octobre 2021,Commentaire envoyé le 29 octobre 2021
978,Diana,8.0,Russie,,,"Нас разместили не в номере с видом на озере. А в угловом, с видом на парковку!",Octobre 2021,Commentaire envoyé le 28 octobre 2021
979,Timo,8.0,Allemagne,,"Die Lage des Hotels ist natürlich unschlagbar, wenn man die Disney Parks besuchen möchte. Zimmer und Bad sind groß und sauber. Das Hotelpersonal ist im allgemeinen sehr höflich und freundlich. Durch die überall immer wieder durchgeführten Kontrollen fühlt man sich auf dem kompletten Disney-Gelände sehr sicher auch im Hinblick auf die Covid-Pandemie.","Das Essen im Hotelrestaurant ist eher zweckmäßig. Man setzt hier (nachvollziehbarer Weise) auf Masse statt Klasse. Dafür sind dann aber die Kosten für Zimmer und Restaurant doch sehr hoch. Zusätzlich ist ein Restaurant für ein Hotel dieser Größe meiner Meinung nach zu wenig. Man muss grundsätzlich mit Wartezeiten rechnen, wenn man im Hotel Frühstücken oder Abendessen möchte.",Octobre 2021,Commentaire envoyé le 25 octobre 2021
980,Kim,8.0,Belgique,,Het hotel is prachtig. Warm en gezellig met een nautisch thema. Ligging aan het meer is perfect. De prijs per nacht is wel in Overdrive.,,Octobre 2021,Commentaire envoyé le 24 octobre 2021
