,0,1,2,3,4,5,6,7
659,Natasha,9.0,Royaume-Uni,,"As a family of 4 travelling, we liked that we had more space than just staying in a hotel.  It has 2 bathrooms and toilets. Beds were comfy. space for parking outside your cabin.  The pool is amazing and our son absolutely loved it,  there is also a restaurant and a shop on-site which we used to purchase breakfast items to have in the cabin before a day out at the parks.","I honestly can’t really fault anything- they did tell us at reception that the cabin had a travel cot in but it didn’t so we had to call reception from the phone in the cabin to get one sent over, which only took about 10min for them to deliver.",Mai 2022,Commentaire envoyé le 14 mai 2022
660,Jelena,7.0,Suisse,,"Good location, quiet, in the middle of the forest. Nice change of atmosphere after visit to Disneyland. Swimming pool is nice and quite big.","Breakfast could be more healthy and interesting There were only croissants, compot and nuttella / confiture. Beds were creaking loud.",Mai 2022,Commentaire envoyé le 9 mai 2022
661,Laura,8.0,Royaume-Uni,,Great for Disney downtime. Own space and so much better than a hotel room. The pool is amazing 🤩,The beds could be better.,Mai 2022,Commentaire envoyé le 3 mai 2022
662,P,7.0,Liban,,"you need a car to stay in that location , I didn't the pool but it is clean , the beds are not that comfy and they are a bit small . Cleanliness is average but then again we are in the woods , so you do expect to see some insects .","the beds , and definitely shuttle buses from and to Disney land Paris .",Avril 2022,Commentaire envoyé le 28 avril 2022
663,Laura,7.0,Royaume-Uni,,"Lovely setting in woodland area and great location 10mins drive from Disneyland. Really friendly and welcoming staff, so lovely with our children. Swimming pool was amazing just cold so couldn’t stay in for long. Good kids play area and mini golf on site. Good kitchen facilities and equipment. Shower was nice and warm and good water pressure.",Bed not very comfy and cabin in need of a little TLC. Although high chair not ideal for 7 months old baby. Also no space in bedroom for cot for baby. Swimming pool is very cold.,Avril 2022,Commentaire envoyé le 23 avril 2022
664,Brimberg,8.0,Israël,,The swimming pool is big bonus and other facilities were perfect as well. The cabin is well equipted. Location was great.and easy to find.,No cleaning services during the visit but when we asked for towels etc...they arrive fast.,Avril 2022,Commentaire envoyé le 22 avril 2022
665,Jacqui,8.0,Royaume-Uni,,"The swimming pool is awesome!  Plenty of space in the cabin, decent shower. Comfy beds. Lovely setting.",No shuttle to Disney!! So it’s 25 euro each way. Also our cabin was 15 min walk from Reception which isn’t great without a car and very tired small children - but the staff gave us a lift. Brekkie overpriced.,Avril 2022,Commentaire envoyé le 16 avril 2022
666,Peter,7.0,Royaume-Uni,,,"Didn't have cotbed or highchair on arrival, was delivered quickly but highchair was faulty. Took 2 full days to provide a working highchair, despite several requests and promises of urgent attention.",Avril 2022,Commentaire envoyé le 14 avril 2022
667,Michelle,8.0,Royaume-Uni,,Lovely huts. Spaced out. Great pool.,Cold showers in swimming pool and floor in changing rooms very dirty towards the end of the day. Single bed in Children’s room very squeaky.,Avril 2022,Commentaire envoyé le 13 avril 2022
668,Lorena,9.0,Belgique,,"The cabin was very clean, the beds were comfortable and the heating worked perfectly (we had -4 one day during our stay but the cabin was warm and well isolated)","We had dinner twice in the restaurant and the buffet was exactly the same. The quality of the food was good, but it was a bit boring having the same dishes. Wine by glass is overpriced.",Avril 2022,Commentaire envoyé le 10 avril 2022
669,Sean,7.0,Royaume-Uni,,The room was very clean and spacious. Key cards each allowed 4 free coffees per day.,"Products weren't replaced often enough. Coffee, milk, toilet roll - not enough were provided. At check-in we were lied to that our room number would be texted to us after 3pm and we could then go straight to our room, when they knew the key cards still needed programming so this couldn't have happened. After 6pm we had to queue once again in the long check-in queue to do it all again. Not the best start. Plug sockets are at the main desk and are too near the desktop to allow you to push a plug into unless the plug doesn't have a lead coming out of the bottom!",Décembre 2021,Commentaire envoyé le 13 janvier 2022
670,Sandra,8.0,Irlande,,"I like self catering, the location was great, loved the woodland area",,Octobre 2021,Commentaire envoyé le 21 novembre 2021
671,Sara,9.0,Royaume-Uni,,home from home feel as always. loved the Halloween decorations. felt incredibly covid safe,,Octobre 2021,Commentaire envoyé le 7 novembre 2021
672,Parker,7.0,Allemagne,,"It is a very family friendly, clean place. The pool is tons of fun and having an individual cabin with your own kitchen and parking lot are fantastic! If the bathrooms were a bit bigger and the beds a bit more sturdy it would be perfect! Great distance from Disneyland but far enough you do not have to deal with too much business and can have a quiet fun adventure!",The beds were very small and uncomfortable. They would fall apart frequently and barely stayed up when rolling over even for a small child. The bathrooms are incredibly small as well. A small child has difficulty fitting between the wall and the cabinet to use the toilet.,Septembre 2021,Commentaire envoyé le 28 octobre 2021
673,Hearttotravel,7.0,Pays-Bas,,Swimming is excellent.,The place is a bit damp - I guess that's being part of being in the forrest,Octobre 2021,Commentaire envoyé le 26 octobre 2021
674,Tingie,7.0,France,,Great location and friendly staff. Nice bonus to get the magic pass to Disneyland allowing early access and free parking.,The beds were very noisy and the breakfast was quite expensive for the selection.,Octobre 2021,Commentaire envoyé le 24 octobre 2021
675,Jack,8.0,Royaume-Uni,,"Facilities were fantastic, pool facilities the best I've seen at a DLP resort, also shop was very reasonably priced with great staff who were very friendly!","Beds a little squeaky, no bath in cabin which would be nice after a long day at the parks.",Octobre 2021,Commentaire envoyé le 12 octobre 2021
676,Henry,7.0,Allemagne,,The location is perfect for Disney especially if you want a quiet evening after a crazy day in the Disney park. The pool offers a fantastic way to end the day with a relaxing swim.,Make sure you carry insect repellent.,Octobre 2021,Commentaire envoyé le 11 octobre 2021
677,Sarah,7.0,Royaume-Uni,,Property had plenty of beds and heating which warmed it up quickly. Staff moved our family when we checked in so we were next to each other. Very clean and pretty. Swimming pool was really lovely and the two year old with us did not want to get out.,"I know it’s Disney but the food and drink was really expensive in the shop/bars etc. We have been to America and French Disney many times and have never felt so ripped off. 4 euro 35 for a small carton of apple juice for the little one. Also there is no oven, just hob and microwave. Yet they sell oven stuff in the shop?",Octobre 2021,Commentaire envoyé le 11 octobre 2021
678,Rebeca,7.0,Pays-Bas,,"Location, facilities, open space, being able to enjoy the terrace, quite, comfortable, having a kitchen",It’s not that clean unfortunately. I had higher expectations but the bathroom had some dirt on the floor and the shower.,Septembre 2021,Commentaire envoyé le 6 octobre 2021
679,Jolly,8.0,France,,Pool,No accesib’e bus,Septembre 2021,Commentaire envoyé le 30 septembre 2021
680,James,9.0,Malte,,"We really enjoyed the pool, and the individual rooms were great for privacy.",The goods at the store felt a bit overpriced. Sometimes you just needed some snacks or whatever in between trips and the prices for anything didn't seem justified. The arcade room is also a bit pricey considering none of the games give out any tokens or prizes.,Septembre 2021,Commentaire envoyé le 23 septembre 2021
681,Robert,9.0,Allemagne,,Lovely cabin for our family to cook our own food. Separate bedroom for the children. Great woodsy feel.,"Would have been nice to have towels for the kitchen and dish cleaning soap. Parking was it well explained for the park but we figured it out, add about 30 minutes to your time for parking to the gate.",Septembre 2021,Commentaire envoyé le 11 septembre 2021
682,Andrea,9.0,Italie,,Beautifull position in a forest. Very useful for families as the bungalow is equipped also with a kitchen. Best location to go to EuroDisney by car. Staff super helpfull and nice,"Unfortunately Eurodisney park entertainments are very limited due to Covid restrictions, even if I don't understand why all the restaurants are open and theaters and outdoor shows are closed!!",Septembre 2021,Commentaire envoyé le 5 septembre 2021
683,Jonathan,9.0,Royaume-Uni,,Cheerful environment and access to a pool and some small shops.,The room space is slightly limited and a bit of a walk from reception to use the pool.,Août 2021,Commentaire envoyé le 1 septembre 2021
684,Sha_shi,9.0,Allemagne,,Pool was really good but it was bit cold... (and It was closed due to technical problem for some times),"Depends on which house we stayed, but it was too far from restaurant/pool/bar/supermarket (we needed to drive the car all the time) It would be also good if there should be some seasoning (salt, pepper, oil) in each house as standard. otherwise everything have to be prepared(bought) for cooking... even cleaning stuff such as Dishwasher detergent. some devices such as microwave was broken and they promised to change but it was never done...",Août 2021,Commentaire envoyé le 28 août 2021
685,Shell,9.0,Royaume-Uni,,It was very nice to come back to a very warm accommodation. Plenty of space for family. Clean accommodation. Would definitely stay here again.,Only thing i would recommend would be kitchen doesnt have enough lightening.,Février 2020,Commentaire envoyé le 4 mars 2020
686,Bas,8.0,Pays-Bas,,Nice staff and comfortable house.,The pool was closed one day and the beds can use replacement. They are so old that they make creaking noises whenever you move in the bed. Also they don't feel very solid.,Février 2020,Commentaire envoyé le 2 mars 2020
687,Joan,8.0,Royaume-Uni,,LOCATION AND FACILITIES GREAT. BREAKFAST WAS A DISAPPOINTMENT. ALTOGETHER A GREAT DEAL THOUGH AND WE WOULD STAY THERE AGAIN.,BREAKFAST,Février 2020,Commentaire envoyé le 29 février 2020
688,Samantha,8.0,Royaume-Uni,,"The cabin was beautiful and stocked with tea, coffee etc",The pillows were not very comfortable and could of had extra ones. That is only thing that could of had extra pillows,Février 2020,Commentaire envoyé le 21 février 2020
689,Debi,9.2,Royaume-Uni,,Close to park. Pool amazing. Ease of registration and parking. Booked an extra day with bookings after staying for 2 days with magicbreaks and was very smooth they let us stay in lodge we were in.,Check in late and not clear about what we could use. Very cramped with 4 single beds in one room we moved one onto sofa and was much better,Février 2020,Commentaire envoyé le 21 février 2020
