,0,1,2,3,4,5,6,7
780,Wayne,6.0,Irlande,,Location was great,,Décembre 2022,Commentaire envoyé le 28 décembre 2022
781,Paula,3.0,Mexique,,buildings and detail,"The way the hotel works is not helpful at all, uncomfortable when it comes to get help and find resources for a better stay",Décembre 2022,Commentaire envoyé le 25 décembre 2022
782,Grazvella,6.0,Malte,,"Location is very good, close to the park.","The restaurant dining area can do with a very good clean, especially the benches. We were sit on a bench and the cushion moved, underneath the cushions it was filthy. Ac in room didn't work well and we were freezing at night.",Décembre 2022,Commentaire envoyé le 20 décembre 2022
783,Rozaina,10.0,Brunei,,"superb and excellent hotel to stay, very close to Disneyland Park. smooth floor of suttlebus, friendly staff. amazing experience and beautiful place to stay",the heater in the room not that hot/ warm. still feel cold inside the room.,Décembre 2022,Commentaire envoyé le 17 décembre 2022
784,Charlotte,5.0,Royaume-Uni,,location,the room was freezing,Décembre 2022,Commentaire envoyé le 15 décembre 2022
785,Tania,5.0,Australie,,close to Disney,very motor inn.  not any place to consume food that wasn’t a buffet. expensive food.  better to have an A La carte menu. So hard to feed a baby and the food wasn’t great. 22 euro for a buffet for children which wasn’t eaten. no fridge in rooms- essential when you have a baby  no coffee in rooms - only choice was Starbucks,Novembre 2022,Commentaire envoyé le 11 décembre 2022
786,Murphy,10.0,Royaume-Uni,,It was incredibly well themed and the people working were so helpful. everybody was super friendly.,Nothing at all! we will be back!,Novembre 2022,Commentaire envoyé le 4 décembre 2022
787,Katy,5.0,Royaume-Uni,,Like the location close to the park/regular bus runs too the park Staff were helpful and friendly  Quick to respond when we needed things,In the winter it's not set out well there is alot of going outside  No kettles or tea/coffee making facilities  Real lack of medical services no where to by paracetamol or children s paracetamol  Had to attend first aid so had to take the unwell person to the park Would not go to this hotel again in winter but would be nice in the warmer weather,Décembre 2022,Commentaire envoyé le 4 décembre 2022
788,Moyra,10.0,Australie,,"Everything. Friendly welcome and lovely room, comfortable beds. Free shuttle bus to the parks was great",Water pipes made loud noise when running shower,Novembre 2022,Commentaire envoyé le 30 novembre 2022
789,Lisa,10.0,Royaume-Uni,,Convenient location for Disneyland; free shuttle or short walk. Comfortable rooms. Hotel cleanliness. Staff very friendly and welcoming. Plenty of breakfast options to suit everyone; continental and hot options.,,Novembre 2022,Commentaire envoyé le 23 novembre 2022
790,Chloe,4.0,Irlande,,our room was close to reception,very run down terrible smell of horse manure in the bar the beds were very uncomfortable and rooms were very small,Novembre 2022,Commentaire envoyé le 15 novembre 2022
791,Annabel,10.0,Royaume-Uni,,Excellent facilities and just such a lovely vibe,None. This hotel is facilities so good,Novembre 2022,Commentaire envoyé le 11 novembre 2022
792,Noah,10.0,Royaume-Uni,,"15 minute walk to and from the parks. great theming and very comfortable beds free drinks in the hotel with magic pass lots of allergy friendly options at breakfast and brought individually wrapped gf cakes, biscuits and breads.",the corridors were a bit runs down and a couple of handles seemed loose and broken,Novembre 2022,Commentaire envoyé le 11 novembre 2022
793,Alwin,10.0,Royaume-Uni,,good facilities. good accommodation.,too many people and long queues to navigate through during meal times,Novembre 2022,Commentaire envoyé le 11 novembre 2022
794,Brittany,6.0,États-Unis,,super easy way to get to the parks and train station. The bus gets you where you need to go locally. It was decorated so cute for fall/halloween. The buffet was EPIC!,"No elevator, so had to carry our luggage up several lights of stairs. The staff did not speak English very well. I'm from FL and our Disney accommodates several different languages, the paper work was even given in French and we had to ask for it in English. Our train was 2 hours late the staff was helpful with us coming in at 1am, but we were starving and they had no food accommodations for my family. Even the vending machines did not work.",Octobre 2022,Commentaire envoyé le 27 octobre 2022
795,Natasha,4.0,Royaume-Uni,,it looked taken care of on the outside but the room was very poor.,,Octobre 2022,Commentaire envoyé le 25 octobre 2022
796,Nuno,10.0,Portugal,,all perfect.,-,Octobre 2022,Commentaire envoyé le 23 octobre 2022
797,Amalia,1.0,Allemagne,,,"It was horribly unclean, with different kind of hair on the couch and on the bedsheets. The room was dusty and in total really dirty with stains everywhere. Friends of ours stayed in another room as well and described the same.",Octobre 2022,Commentaire envoyé le 14 octobre 2022
798,Kristy,4.0,Royaume-Uni,,Cowboy theme,Didn’t get the room we booked.  3 adults were given 1 set of towels Beds very uncomfortable  Rude staff,Octobre 2022,Commentaire envoyé le 11 octobre 2022
799,Celeste,10.0,Allemagne,,"The rooms were clean, comfortable and cozy.",,Octobre 2022,Commentaire envoyé le 4 octobre 2022
800,Tong,10.0,Singapour,,"clean, had everything we need, friendly staff",nothing,Septembre 2022,Commentaire envoyé le 30 septembre 2022
801,Niamh,6.0,Irlande,,Decor of hotel.,No tea/coffee making facility in the room. Characters were only in hotel when park was open.,Septembre 2022,Commentaire envoyé le 27 septembre 2022
802,Eszter,3.0,Hongrie,,The western feeling,"Small dusty room, hard bed , stinky pillow, mold smell everywhere mold bathroom with painting falls, thin walls, loud cleaners NO FRIDGE!, expensive eatery spots far from family friendly, breakfast fir 88€??? No supermarket no sandwiches any close. Crowded every spots queuing for LIFETIME! Nowhere to buy skip the line… A total mistake to be there. Disney ransom nightmare. Just don’t stay there it’s easy.",Septembre 2022,Commentaire envoyé le 26 septembre 2022
803,Leigh,4.0,Royaume-Uni,,looked fantastic,not very clean. had to wait a long time to get checked in and to our room. the room wasn’t properly made up,Septembre 2022,Commentaire envoyé le 26 septembre 2022
804,Kathleen,5.0,Australie,,This is a very average hotel (motel is more accurate) for the money.,"Nothing special to add to the Disney experience. Cheap amenities, very basic room but high prices for value.",Septembre 2022,Commentaire envoyé le 24 septembre 2022
805,Sapir,6.0,Géorgie,,i loved the theme of Woody and Jessy and horseriding for the kids,but the room we got had such a bad smell coming from the bathroom.  they gave us another room which was way better but it was further away from all facilities and the lobby reception.  the breakfast was ok… not much choices and the thing i disliked the most was the smell …  when walking to be seated i lost my appetite from the weird smell (i think from all the food waste they keep in a room nearby),Septembre 2022,Commentaire envoyé le 19 septembre 2022
806,Faysal,1.0,Canada,,the location,"the rooms were dirty, dusty and very old. the hotel didn’t have much options for food. the bathroom felt like it was going to fall apart. we stayed at the building 16 and the second you walk in you smell a bad fungi smell. just not pleasant at all.",Septembre 2022,Commentaire envoyé le 17 septembre 2022
807,Robert,10.0,Royaume-Uni,,staff were amazing,on-site snack availability could have been better,Août 2022,Commentaire envoyé le 5 septembre 2022
808,Keith,3.0,États-Unis,,"While the staff was friendly and helpful, the only real reason to book this hotel is location. Otherwise, it is laughably expensive and cheesy.","This hotel comes across as a low rent motel and the rooms are extremely basic, with very cheesy decor. All of that might be acceptable if the nightly cost were reasonable, say something around $100/night or less. However, at over $500/night, this hotel is criminally expensive and preying on people simply due to its proximity to the parks. Disney makes so much money off all of its property that you'd think it could make a $500/night hotel experience enjoyable. Instead, I felt like I could have pulled off any highway and found better accommodations for a fraction of the cost of this hotel, and with at least equivalent amenities.",Août 2022,Commentaire envoyé le 1 septembre 2022
809,Alya,3.0,Émirats arabes unis,,close to the theme parks,-cleanliness: poor -lack of amenities -poor housekeeping -no water bottles -no kettle -no iron,Août 2022,Commentaire envoyé le 21 août 2022
810,Aleks,6.0,Royaume-Uni,,The bed was comfortable. The location near Disney Europe. The room was reasonably clean and tidy. The beds including the sofa bed were good.,The air conditioning was not very efficient. The room was small. There was no fridge in the room.,Août 2022,Commentaire envoyé le 14 août 2022
811,Robert,10.0,Royaume-Uni,,fantastic stay and fabulous location,the look and feel was amazing. staff were fantastic and the magic of Disney was shown in every member of staff. and you was made to feel like family,Août 2022,Commentaire envoyé le 10 août 2022
812,Leonard,10.0,Roumanie,,Everything met our expectations! We had an amazing time staying at this hotel.,,Juin 2022,Commentaire envoyé le 6 août 2022
813,Caroline,4.0,Royaume-Uni,,location,mold in the shower and air con unit leaked. A lot of money for what it was,Juillet 2022,Commentaire envoyé le 21 juillet 2022
814,Alastair,5.0,Royaume-Uni,,The hotel is situated a 10 min brisk walk to the park entrance which is ideal.,"Although it is themed to resemble an old American town the decor is a bit dated and everything is just expensive but it is the park we all go for, not the hotel.",Juillet 2022,Commentaire envoyé le 17 juillet 2022
815,Aya,3.0,Israël,,The value of this hotel is the transportation to Disney and early entrance to Disney.,"This is a Disney hotel of Toy story and there wasn't any special activity or anything unique that this hotel offer besides it's outside site design. There's no assistance with baggage to the room and it's a long distance from the reception area. The rooms are poor, no fridge, and for it's cost the value is low. Each staff member in the reception provided different information ( in the check in the receptionist didn't gave us a card for coffee and talking with a different receptionist we were given a card)",Juillet 2022,Commentaire envoyé le 16 juillet 2022
816,Kerry,10.0,Royaume-Uni,,Staff really friendly and helpful,"Food and drinks were very expensive, but it was disney",Juillet 2022,Commentaire envoyé le 15 juillet 2022
817,Scott,2.0,Royaume-Uni,,The theme seemed good and meeting characters on site a real bonus.,The place just seemed dirty and dusty like the Wild West would be. Our room had an old towel left in it so not cleaned thoroughly. there’s only two floors but no lift made it really hard for our family of three including buggy! And finally the air conditioning was awful - so very hot in our room making it very uncomfortable! Plus we had two rooms booked as relatives stayed but these were miles apart in different buildings.,Juillet 2022,Commentaire envoyé le 14 juillet 2022
