,0,1,2,3,4,5,6,7
525,Lorna,5.0,Royaume-Uni,,beautiful building inside and out with some impressive features like screens in reception and bar.,"very crowded place, felt more like a number than a valued guest of a 4 star hotel - bit like checking onto a cruise ship. We felt Let down in a few areas; before check in we were met by staff outside front doors checking our covid vaccination status, asking us to put a paper band on wrist and we assumed this was to be worn for the duration of our stay as we weren’t told otherwise.  We then entered reception to check in and I was handed a hotel envelope with a welcome letter in french and key cards, not much else info offered. other than a friendly staff member asking where we were from etc. And certainly nothing said about wrist band procedure. Entered room to tv screen welcoming me as a Mr when I’m a Miss. towels replaced daily but water and coffee/milk sachets not replaced. beds pretty hard and no A/C on even though I made attempts to operate. Room was very stuffy. Single or separated beds would have been best for family of 1 adult, 3 large children but with two double beds, we didn’t get very good sleeps, made worse by music playing by hotel outside until the early hours (I called reception at 1am first night to ask for it to be turned off) the further 2 nights, the music continued and it went off in early hours and on again 7am which was quite irritating. We seemed to be in what could be an interconnecting room as there was a door and very poor sound proofing between the rooms and we were woken very early every morning by next doors hairdryer! The bath plug didn’t seal so we couldn’t have a bath, the phone line disconnected if we moved phone. We weren’t able to connect to Disney plus account and asked for help but we were told someone couldn’t come until next day- we never did get to watch Disney films at this Disney hotel which was really disappointing. I called reception to explain I couldn’t get the hair dryer to work - I was told a new hair dryer would be sent to room.",Octobre 2021,Commentaire envoyé le 13 octobre 2021
526,Kevin,1.0,Belgique,,The lobby but that was where the Disney magic ended. Wheelchair accessible,No hair in my breakfast would have been great for starters The room was not as the one asked for (bunkbed instead of sofa) Also if you are thinking of going to Disney and use their TV you will not be able to control it from further then 30cm of the tv itself. The room we got was big but mostly because it was setup in the mind if there is a wheelchair. Bathroom felt like a hospital bathroom. Not worth the 1000 we spent for the night,Juillet 2021,Commentaire envoyé le 26 septembre 2021
527,Stephen,5.0,France,,,"The room 2184 was very cold, the heating did not work",Septembre 2021,Commentaire envoyé le 17 septembre 2021
528,Nizar,3.0,Canada,,the services and the food very bad for the price value,"the beds in the room, and the stuff behavior and food options and quality",Septembre 2021,Commentaire envoyé le 16 septembre 2021
529,Maryam,5.0,Émirats arabes unis,,Location and rooms were nice and spaciest,Room service food was horrible,Août 2021,Commentaire envoyé le 13 août 2021
530,Taoufik,1.0,France,,Nothing to like here,Food Room size Staff Service Facilities  Prices Staff was not nice and not happy to be there. Food was horrible in the Parc and at the Manhattan restaurant. Room is really small for 4 people and lacks light. It’s a 2 star hotel top Avoid it at all cost. It doesn’t worth the price. Overpriced,Août 2021,Commentaire envoyé le 1 août 2021
531,Genti,5.0,Albanie,,,The staff was not helpful.  The dinner was very difficult to book in the restaurants of the hotel. Very unfair policies of the hotel for guests that did the reservation via booking.com.,Juillet 2021,Commentaire envoyé le 21 juillet 2021
532,Anonyme,9.0,Turquie,,"location, staff, size of the rooms","room cleaning can be better, food at manhattan should significantly improve",Novembre 2022,Commentaire envoyé le 26 novembre 2022
533,Anonyme,9.0,Arabie saoudite,,location,not,Août 2022,Commentaire envoyé le 20 août 2022
534,Anonyme,10.0,Émirats arabes unis,,it was amazing the location is perfect  the staff are friendly and kind,the table between the 2 beds was a little bit sharp,Mars 2022,Commentaire envoyé le 1 avril 2022
535,Anonyme,9.0,Émirats arabes unis,,the service was excellent and staff was excellent in communication and kind with the visitors,,Mars 2022,Commentaire envoyé le 18 mars 2022
536,Anonyme,10.0,Royaume-Uni,,"Incredible artwork, amazing facilities, rooms are spacious and perfect for families. The Superhero Station was a real highlight!",Breakfast is very expensive,Août 2021,Commentaire envoyé le 18 août 2021
537,Anonyme,6.0,Koweït,,the air condition was very bad,,Juillet 2022,Commentaire envoyé le 21 juillet 2022
538,Francois,9.0,Belgique,,,"personeel kan vriendelijker, dit geldt niet voor iedereen",Janvier 2023,Commentaire envoyé le 9 janvier 2023
539,Luciana,7.0,Brésil,,Ao lado dos parques da Disney. Quarto grande.,travesseiros me deixaram com dor na coluna durante t,Janvier 2023,Commentaire envoyé le 8 janvier 2023
540,Fons,10.0,Belgique,,Alles perfect,Niks,Janvier 2023,Commentaire envoyé le 5 janvier 2023
541,Sabine,8.0,Allemagne,,"liegt sehr zentral, schön gemacht für Marvel Fans","Swimmingpool groß aber recht langweilig, da könnte noch eine Figur im Wasser sein oder eine Rutsche oder sowas",Décembre 2022,Commentaire envoyé le 2 janvier 2023
542,Aston,8.0,Pays-Bas,,"Uitzicht,personeel en route naar het park",Dat ze nog steeds geen boeken in het Engels verkopen terwijl er jaren al internationale publiek komt  Heb marvel boeken alles in het Frans,Décembre 2022,Commentaire envoyé le 28 décembre 2022
543,מוטי,10.0,Israël,,הכל מושלם נקי צוות נעים שירות מצויין,,Novembre 2022,Commentaire envoyé le 17 novembre 2022
544,Sedat,7.0,Turquie,,Clean,,Novembre 2022,Commentaire envoyé le 16 novembre 2022
545,Rogério,8.0,Brésil,,localização,"Dificuldade para reservar restaurante , prometeram maior acesso aos heróis Marvel e a reserva somente pelo aplicativo , etc . o hotel é bom , mas promete muita coisa que não entrega . Custo X beneficio ruim . Era aniversário do meu filho e por isso reservei lá . Enviei msg antes .  Praticamente zero de atenção especial",Septembre 2022,Commentaire envoyé le 26 octobre 2022
546,Helder,10.0,Portugal,,"localização, moderno, simpatia dos funcionários",,Octobre 2022,Commentaire envoyé le 9 octobre 2022
547,Kaid,10.0,Arabie saoudite,,نظافة المكان.  الموقع.   وجود مواقف كثيرة.,ازعاج  لايوجد رد من موظفي الاستقبال.   يوجد زحمة في الاستقبال غير مبرره.  لاتستطيع ان تدير الحجز قبل الوصول ؛ حيث لايوجد اب هاتف او ايميل يتم الرد من خلاله.  الخروج 11 ص ويبداء الازعاج للخروج من الغرفه من الساعه 9 ص.,Septembre 2022,Commentaire envoyé le 27 septembre 2022
548,Dayana,10.0,États-Unis,,Todo!!! los hoteles de Disney son excelentes!!!,"es primera vez en todos los años que tengo usando Disney hotel, cruise que un personal es grosero !!!",Septembre 2022,Commentaire envoyé le 20 septembre 2022
549,Ibrahim,7.0,Arabie saoudite,,الاستقبال والخروج,الطاقم كانوا غير مهذبين بالتعامل خصوصا مع الاطفال والفريق في المسبح والنادي الرياضي كانوا غير محترفين نهائيا,Septembre 2022,Commentaire envoyé le 19 septembre 2022
550,Francesco,8.0,Suisse,,comodo vicino moderno,"ci vuole più disponibilità nella ristorazione, difficile trovare posto anche con largo anticipo in un ristorante alla carte dell albergo",Septembre 2022,Commentaire envoyé le 14 septembre 2022
551,Flower,8.0,Suisse,,"Marvel,Figuren",zu teuer für das was bietet,Septembre 2022,Commentaire envoyé le 13 septembre 2022
552,Konrad,8.0,Autriche,,,"In einem Hotel dieser Kategorie würde man sich erwarten das täglich frisches Wasser im Zimmer ist, außerdem ist zwar eine Minibar vorhanden aber nicht befühlt",Août 2022,Commentaire envoyé le 4 septembre 2022
553,Ifat,8.0,Israël,,קרוב לפארק מקום חמוד ונעים,,Août 2022,Commentaire envoyé le 3 septembre 2022
554,Philipp,10.0,Suisse,,Das mit Abstand am besten gethemte und Popkultur-technisch relevanteste Hotel auf dem ganzen Erdball. Ein absolutes Must,"Lediglich die Zimmerpreise sind natürlich überrissen. Als Konsequenz überschattet das Hotel die dazugehörigen Parks in Exklusivität immens, was vielleicht nicht 100% Sinn macht. Aber post-Pandemie Disney ist teuer, das weiss man ja.",Septembre 2022,Commentaire envoyé le 1 septembre 2022
555,Silvano,8.0,Italie,,"Struttura SPLENDIDA, ogni nuovo passo è accompagnato dall’esclamazione WOW; Camere dpaziose e ben arredate, letto compdissimo; vista mozzafiato; zona piscina e idromassaggio un po affollate ma belle e pulite; STAFF D’ECCELLENZA, preparatissimo e veramente molto disponibile e cortese; skybar veramente bello e pulito","Unico neo, la pulizia delle stanze, la nostra aveva polvere ovunque; sulla macchina del caffè, sui tavoli, macchie su sedie e divani, bagno impolverato e con peli vari nella vasca; un hotel di questo livello da 800€ a notte non puo permettersi questo, la pulizia è una cosa basilare, anche l’ultimo degli ostelli dovtebbe averla",Août 2022,Commentaire envoyé le 30 août 2022
556,Parrini,10.0,Royaume-Uni,,La completa immersione nel mondo Marvel.,tutto fantastico,Août 2022,Commentaire envoyé le 7 août 2022
557,Guita,9.0,Mozambique,,A localização,,Juillet 2022,Commentaire envoyé le 1 août 2022
558,Alexandera,7.0,Israël,,"ארוחת בוקר דלה, לא היו גבינות וירקות",המחיר מאוד יקר עבור לינה!!!! ארוחת בוקר לא מגוונת ויקרה מאוד!!!,Juillet 2022,Commentaire envoyé le 31 juillet 2022
