,0,1,2,3,4,5,6,7
769,Jorge,1.0,Espagne,,The bad experience suffered made impossible to me to enjoy the Hotel and be able to describe anything good.,"We suffered an incompetent employee when checking-in. We had a reservation of two rooms, for two adults (room 1) and two adults and two children of 2 and 5 years old (room 2) and agreed to have bunk beds for my kids. My wife did the check-in and they said the checking was done but the rooms would be ready later (it was around 10am), so we spent the day in Disney. We got back to the Hotel in the evening and the new receptionist said we only have one room for me and my wife with no kids (meaning they only did the check-in of room 2 without my two children. This new receptionist does the check-in of the two rooms also with my kids this time (ok). We arrive to the rooms (in different buildings because now at the evening they did not have twoo rooms in the same building), and room 2 has no bunk beds for my kids, so we go to the reception to request a room with bunk beds, and another different receptionist says to my wife ""you should have been checked-in in the morning because at the evening normarlly there is no availability for rooms with bunk beds"". I cannot believe it!!! The did the check-in WRONG in the morning and we have to sleep in one bed me with my little kid and in the other my wife with the other one, very unconfortable because are not big beds. My wife tried to complaint and the employee said to her that they did not do anything wrong and we CANNOT complain, that we can comply to Booking if we want!!!! To booking??? Why to booking if it is Hotel's fault for not doing the check-in correctly??? So, we could not complain in writting because they said they did everything wright. It was a really bad experience, a very very bad experience, and the feeling they do not care about anything because they will be fully booked no matter how they treat their clients, because the are close to Disney. Terrible experience, I am fully disappointed.",Février 2020,Commentaire envoyé le 27 février 2020
770,Sarah,10.0,Royaume-Uni,,Check in was quick and easy. The room was easy to find and very clean and comfortable.,Everything was great!,Février 2020,Commentaire envoyé le 23 février 2020
771,Nikoleta,6.0,Monaco,,,"When we enter in to the room was so strong bad smell of cigarettes, so we have to keep the window open during the rest of the evening and night to get it out. The bottle of shower gel been empty - lucky then we have bring our small travel kid.",Février 2020,Commentaire envoyé le 23 février 2020
772,Nilesh,10.0,Royaume-Uni,,No extra pillows,,Février 2020,Commentaire envoyé le 22 février 2020
773,Abdulsalam,5.0,Koweït,,The construction idea,Low budget hotel in Disneyland did not fit with other well class experience,Février 2020,Commentaire envoyé le 15 février 2020
774,Gtech,6.2,Royaume-Uni,,Spacious room for a disabled room,Had to wait till 9 pm in order to check in couldn’t check in at three because the room wasn’t ready then they put me in a completely different building to the one they were going to put me in not good when you have been on the go for 22hrs plus driving all night long arrived at stupid o’clock in the morning,Février 2020,Commentaire envoyé le 14 février 2020
775,Martha,10.0,Chili,,Very clean and the rooms are very nice,Is a good option if you like to stay in the parks for the whole day. There is nothing much to do in the hotel beside get a good night sleep.,Février 2020,Commentaire envoyé le 4 février 2020
776,Patrick,10.0,Malte,,We as a family liked the comfort of the hotel And the shuttle service to Disney at all time.,The only thing was the  mettreses are not comftible.,Décembre 2019,Commentaire envoyé le 16 janvier 2020
777,Ya-yun,10.0,Australie,,Cute,No,Décembre 2019,Commentaire envoyé le 14 janvier 2020
778,Harris,10.0,Chypre,,"Location, friendly staff and clean",,Janvier 2020,Commentaire envoyé le 13 janvier 2020
779,David,4.0,Irlande,,Not much. I wouldnt stay again.,"Over an hour of a queue to check in every day.  Comical prices for breakfast (€22, per person, per day) and dinner (€35 excluding drinks) for very average mass produced food. At 1 entrance they have a security guard there all the time with a hand held airport like scanner. He insists in scanning every person which I fully appreciate for security. However theres 3 or 4 other doors into the hotel which are totally unmanned. It makes the security pointless and comes across as Disney having it there as more of a requirement than an actual security measure. The hotel is very big, split into dozens of single buildings. It can be quite confusing if your party are not all in the same building. The staff are either excellent, or terrible. Theres no middle ground. It's a 2 star hotel for a reason.",Janvier 2020,Commentaire envoyé le 12 janvier 2020
790,Anonyme,8.0,Royaume-Uni,,clean and accessible,,Décembre 2022,Commentaire envoyé le 25 décembre 2022
791,Anonyme,7.0,Royaume-Uni,,"brilliant location, friendly staff very vlean",the mattresses were very had and uncomfortable,Novembre 2021,Commentaire envoyé le 21 novembre 2021
792,Anonyme,7.1,Portugal,,,Food extremely expensive for the limited offer,Janvier 2020,Commentaire envoyé le 24 janvier 2020
793,Anonyme,7.0,États-Unis,,Very convenient location; parking and shuttle to the park was great.,Guests were smoking inside the hallway; no indication the hotel was taking any action to prevent them from doing so. Children were running and screaming in hallway until 01:00.,Janvier 2020,Commentaire envoyé le 19 janvier 2020
794,Anonyme,1.0,Royaume-Uni,,Helpful staff Good location,Room was freezing Dirty rooms,Novembre 2022,Commentaire envoyé le 29 novembre 2022
795,Anonyme,10.0,Royaume-Uni,,the theme,,Juin 2022,Commentaire envoyé le 10 juin 2022
796,Anonyme,10.0,Royaume-Uni,,it was close to the park and had a shuttle for my disabled grandmother. rooms were clean and the the resort was also clean.,the price. it is a Disney hotel but feels like a premier inn with a themed room,Juin 2022,Commentaire envoyé le 10 juin 2022
797,Anonyme,6.0,États-Unis,,The property was a short distance from the Disney parks.  The front desk employees were very friendly and accommodating. They found a room available so my family was able to check in early.,"The room was kind of small. It was very outdated, especially for the price.  Mold in the shower area, which is to be expected in Europe but it was bad. Loose tiles on the outside of the tub Carpet was also outdated and dirty.  There was a lot of work going on in the hallways during our stay so it was loud. They were putting new wallpaper and it smelled very strongly.  All of their supplies were in the walkway and they never moved them as we walked by and seemed inconvenienced by us.",Mai 2022,Commentaire envoyé le 27 mai 2022
798,Anonyme,6.0,Royaume-Uni,,Staff as always.. completely atrocious,Location,Novembre 2021,Commentaire envoyé le 19 février 2022
799,Anonyme,10.0,Royaume-Uni,,A really cheap way to stay on site at Disney. The hotel was so much fun. Clean and everything you need in the room.,,Janvier 2020,Commentaire envoyé le 26 janvier 2020
800,Esmeralda,8.0,Espagne,,El trató del personal,,Janvier 2023,Commentaire envoyé le 11 janvier 2023
801,Andrea,9.0,Italie,,"tutto, ambientazione e servizi",niente,Janvier 2023,Commentaire envoyé le 8 janvier 2023
802,Jordi,8.0,Espagne,,"La proximidad al parque, sus camas, el buffet de la cantina.","Los camareros de la cantina, no recogían ni un plato de la mesa y se paseaban con las manos detrás cómo si nada.",Janvier 2023,Commentaire envoyé le 7 janvier 2023
803,Lisandro,9.0,Argentine,,"todo,disney es espectacular",,Novembre 2022,Commentaire envoyé le 6 janvier 2023
804,Weckhuyzen,8.0,Belgique,,Thema cars is mooi uitgewerkt!  Veel parking en mogelijkheid tot dichtbij de kamer  Vriendelijk personeel,Tapijten beter reinigen,Janvier 2023,Commentaire envoyé le 5 janvier 2023
805,Hiromi,7.0,Belgique,,ディズニーランドからシャトルバスで行けて便利。これに尽きる,部屋の場所がわかりづらい。バスタブがあったものの、不具合で貯まらなかった。,Novembre 2022,Commentaire envoyé le 4 janvier 2023
806,Barbara,9.0,Belgique,,"Mooie ruime kamer. Voldoende stopcontacten. Ruime, kwaltiatieve bedden.",/,Décembre 2022,Commentaire envoyé le 30 décembre 2022
807,Giovanni,8.0,Italie,,organizzazione accoglienza simpatia vicinanza e facilità di arrivo,camera con riscaldamento spento corridoi freddi porte ingresso aperte,Décembre 2022,Commentaire envoyé le 11 décembre 2022
808,Sachiko,8.0,Japon,,ディズニーキャラクターのお部屋,お部屋にコーヒーや紅茶など、何もついてなかった,Décembre 2022,Commentaire envoyé le 10 décembre 2022
809,Stefano,7.0,Italie,,staff disponibile,la mattina presto metterei almeno una macchinetta per il caffè. tutto chiuso prima delle 7:00,Décembre 2022,Commentaire envoyé le 4 décembre 2022
810,Ana,8.0,Espagne,,La cercanía al parque. La facilidad del bus para llegar. La temática del hotel.,La habitación tenia roto el lavabo y la bañera. Y no cabía la cuna que solicite.,Décembre 2022,Commentaire envoyé le 1 décembre 2022
811,Julie,9.0,Italie,,"Hotel molto carino, camera spaziosa, è possibile raggiungere a piedi i parchi Disney e il Disney Village in poco tempo di conseguenza tanti ristoranti nelle vicinanze. Staff della reception molto cordiale.  Essere in un hotel Disney è un plus abbiamo ricevuto un badge souvenir ""Enchanted Christmas"" al nostro arrivo con il nostro nome, piccole attenzioni che fanno molto piacere.",il letto matrimoniale è un pò troppo stretto,Novembre 2022,Commentaire envoyé le 25 novembre 2022
812,Kimberly,9.0,Belgique,,Locatie was heel mooi. We lagen aan het meer 🥰,,Novembre 2022,Commentaire envoyé le 24 novembre 2022
813,Marta,7.0,Espagne,,"Ubicacion, personal, tematica cars, buen secador, se comunican habitaciones para grandes familias","No funciona tv, moqueta  , sin amenities., no ascensor",Novembre 2022,Commentaire envoyé le 19 novembre 2022
814,Savic,7.0,Japon,,ディズニーランドやビレッジとのアクセスが良い,アメニティーが少ない。 それなりの値段を払っているディズニーホテルだからもう少し清潔感ある感じが欲しい。 ホテル内で食事する場所が少ない,Novembre 2022,Commentaire envoyé le 17 novembre 2022
815,Oka,8.0,Japon,,店員さんはもれなく優しい,日本のディズニーホテルみたいにアミニティーがなく、お得感がない,Novembre 2022,Commentaire envoyé le 16 novembre 2022
816,Paula,9.0,Espagne,,El personal tan atento y las conexiones con el parque de Disney.,La lejanía de la habitación.,Novembre 2022,Commentaire envoyé le 16 novembre 2022
817,Petra,8.0,Pays-Bas,,Locatie en de sfeer,Veiligheid in appartementen is niet aanwezig. Iedereen kan de gangen zo binnen lopen,Novembre 2022,Commentaire envoyé le 14 novembre 2022
